market_id,last_price,ma_7d,price_trend_7d,vol_7d,vol_30d,age_days,time_to_resolution_days,category,y,snapshot_offset_days
713742,0.9995,,,,,-5.0,7.0,,1,7
713742,0.9995,,,,,-1.0,3.0,,1,3
713742,0.9995,,,,,1.0,1.0,,1,1
729538,0.9955,,,,,-6.0,7.0,,1,7
729538,0.9955,,,,,-2.0,3.0,,1,3
729538,0.9955,,,,,0.0,1.0,,1,1
689026,0.0005,,,,,4.0,7.0,,1,7
689026,0.0005,,,,,8.0,3.0,,1,3
689026,0.0005,,,,,10.0,1.0,,1,1
685066,0.9995,,,,,6.0,7.0,,1,7
685066,0.9995,,,,,10.0,3.0,,1,3
685066,0.9995,,,,,12.0,1.0,,1,1
668966,0.0045,,,,,15.0,7.0,,1,7
668966,0.0045,,,,,19.0,3.0,,1,3
668966,0.0045,,,,,21.0,1.0,,1,1
697297,0.9995,,,,,0.0,7.0,,1,7
697297,0.9995,,,,,4.0,3.0,,1,3
697297,0.9995,,,,,6.0,1.0,,1,1
697323,0.0005,,,,,0.0,7.0,,1,7
697323,0.0005,,,,,4.0,3.0,,1,3
697323,0.0005,,,,,6.0,1.0,,1,1
715973,0.0005,,,,,-5.0,7.0,,1,7
715973,0.0005,,,,,-1.0,3.0,,1,3
715973,0.0005,,,,,1.0,1.0,,1,1
685085,0.9965,,,,,6.0,7.0,,1,7
685085,0.9965,,,,,10.0,3.0,,1,3
685085,0.9965,,,,,12.0,1.0,,1,1
724704,0.0005,,,,,-6.0,7.0,,1,7
724704,0.0005,,,,,-2.0,3.0,,1,3
724704,0.0005,,,,,0.0,1.0,,1,1
758289,0.9995,,,,,-7.0,7.0,,1,7
758289,0.9995,,,,,-3.0,3.0,,1,3
758289,0.9995,,,,,-1.0,1.0,,1,1
727853,0.53,,,,,-6.0,7.0,,1,7
727853,0.53,,,,,-2.0,3.0,,1,3
727853,0.53,,,,,0.0,1.0,,1,1
719100,0.9995,,,,,-5.0,7.0,,1,7
719100,0.9995,,,,,-1.0,3.0,,1,3
719100,0.9995,,,,,1.0,1.0,,1,1
668951,0.4995,,,,,15.0,7.0,,1,7
668951,0.4995,,,,,19.0,3.0,,1,3
668951,0.4995,,,,,21.0,1.0,,1,1
685230,0.0005,,,,,6.0,7.0,,0,7
685230,0.0005,,,,,10.0,3.0,,0,3
685230,0.0005,,,,,12.0,1.0,,0,1
709366,0.0005,,,,,-5.0,7.0,,1,7
709366,0.0005,,,,,-1.0,3.0,,1,3
709366,0.0005,,,,,1.0,1.0,,1,1
684955,0.0005,,,,,6.0,7.0,,1,7
684955,0.0005,,,,,10.0,3.0,,1,3
684955,0.0005,,,,,12.0,1.0,,1,1
688773,0.0005,,,,,4.0,7.0,,1,7
688773,0.0005,,,,,8.0,3.0,,1,3
688773,0.0005,,,,,10.0,1.0,,1,1
700304,0.0005,,,,,5.0,7.0,,1,7
700304,0.0005,,,,,9.0,3.0,,1,3
700304,0.0005,,,,,11.0,1.0,,1,1
727850,0.005,,,,,-6.0,7.0,,1,7
727850,0.005,,,,,-2.0,3.0,,1,3
727850,0.005,,,,,0.0,1.0,,1,1
688784,0.9995,,,,,4.0,7.0,,1,7
688784,0.9995,,,,,8.0,3.0,,1,3
688784,0.9995,,,,,10.0,1.0,,1,1
685233,0.0005,,,,,6.0,7.0,,1,7
685233,0.0005,,,,,10.0,3.0,,1,3
685233,0.0005,,,,,12.0,1.0,,1,1
662760,0.004,,,,,19.0,7.0,,1,7
662760,0.004,,,,,23.0,3.0,,1,3
662760,0.004,,,,,25.0,1.0,,1,1
700148,0.0005,,,,,5.0,7.0,,1,7
700148,0.0005,,,,,9.0,3.0,,1,3
700148,0.0005,,,,,11.0,1.0,,1,1
735143,0.0005,,,,,-7.0,7.0,,1,7
735143,0.0005,,,,,-3.0,3.0,,1,3
735143,0.0005,,,,,-1.0,1.0,,1,1
715545,0.0005,,,,,-5.0,7.0,,1,7
715545,0.0005,,,,,-1.0,3.0,,1,3
715545,0.0005,,,,,1.0,1.0,,1,1
689025,0.0005,,,,,4.0,7.0,,1,7
689025,0.0005,,,,,8.0,3.0,,1,3
689025,0.0005,,,,,10.0,1.0,,1,1
700303,0.0005,,,,,5.0,7.0,,1,7
700303,0.0005,,,,,9.0,3.0,,1,3
700303,0.0005,,,,,11.0,1.0,,1,1
684956,0.0005,,,,,6.0,7.0,,1,7
684956,0.0005,,,,,10.0,3.0,,1,3
684956,0.0005,,,,,12.0,1.0,,1,1
700132,0.0005,,,,,5.0,7.0,,1,7
700132,0.0005,,,,,9.0,3.0,,1,3
700132,0.0005,,,,,11.0,1.0,,1,1
728680,0.005,,,,,-6.0,7.0,,1,7
728680,0.005,,,,,-2.0,3.0,,1,3
728680,0.005,,,,,0.0,1.0,,1,1
733087,0.9995,,,,,-7.0,7.0,,1,7
733087,0.9995,,,,,-3.0,3.0,,1,3
733087,0.9995,,,,,-1.0,1.0,,1,1
684982,0.0005,,,,,6.0,7.0,,1,7
684982,0.0005,,,,,10.0,3.0,,1,3
684982,0.0005,,,,,12.0,1.0,,1,1
720825,0.0005,,,,,-6.0,7.0,,1,7
720825,0.0005,,,,,-2.0,3.0,,1,3
720825,0.0005,,,,,0.0,1.0,,1,1
732199,0.9995,,,,,-6.0,7.0,,1,7
732199,0.9995,,,,,-2.0,3.0,,1,3
732199,0.9995,,,,,0.0,1.0,,1,1
700312,0.0005,,,,,5.0,7.0,,1,7
700312,0.0005,,,,,9.0,3.0,,1,3
700312,0.0005,,,,,11.0,1.0,,1,1
727493,0.5,,,,,-6.0,7.0,,1,7
727493,0.5,,,,,-2.0,3.0,,1,3
727493,0.5,,,,,0.0,1.0,,1,1
663771,0.9995,,,,,19.0,7.0,,1,7
663771,0.9995,,,,,23.0,3.0,,1,3
663771,0.9995,,,,,25.0,1.0,,1,1
700152,0.0005,,,,,5.0,7.0,,1,7
700152,0.0005,,,,,9.0,3.0,,1,3
700152,0.0005,,,,,11.0,1.0,,1,1
715354,0.9995,,,,,-5.0,7.0,,1,7
715354,0.9995,,,,,-1.0,3.0,,1,3
715354,0.9995,,,,,1.0,1.0,,1,1
700131,0.0005,,,,,5.0,7.0,,1,7
700131,0.0005,,,,,9.0,3.0,,1,3
700131,0.0005,,,,,11.0,1.0,,1,1
745130,0.9995,,,,,-7.0,7.0,,1,7
745130,0.9995,,,,,-3.0,3.0,,1,3
745130,0.9995,,,,,-1.0,1.0,,1,1
700311,0.0005,,,,,5.0,7.0,,1,7
700311,0.0005,,,,,9.0,3.0,,1,3
700311,0.0005,,,,,11.0,1.0,,1,1
700308,0.0005,,,,,5.0,7.0,,1,7
700308,0.0005,,,,,9.0,3.0,,1,3
700308,0.0005,,,,,11.0,1.0,,1,1
689597,0.9995,,,,,4.0,7.0,,1,7
689597,0.9995,,,,,8.0,3.0,,1,3
689597,0.9995,,,,,10.0,1.0,,1,1
662355,0.0005,,,,,19.0,7.0,,1,7
662355,0.0005,,,,,23.0,3.0,,1,3
662355,0.0005,,,,,25.0,1.0,,1,1
713454,0.9995,,,,,-5.0,7.0,,1,7
713454,0.9995,,,,,-1.0,3.0,,1,3
713454,0.9995,,,,,1.0,1.0,,1,1
688782,0.9995,,,,,4.0,7.0,,1,7
688782,0.9995,,,,,8.0,3.0,,1,3
688782,0.9995,,,,,10.0,1.0,,1,1
663783,0.9995,,,,,19.0,7.0,,1,7
663783,0.9995,,,,,23.0,3.0,,1,3
663783,0.9995,,,,,25.0,1.0,,1,1
697063,0.9955,,,,,0.0,7.0,,1,7
697063,0.9955,,,,,4.0,3.0,,1,3
697063,0.9955,,,,,6.0,1.0,,1,1
685093,0.9995,,,,,6.0,7.0,,1,7
685093,0.9995,,,,,10.0,3.0,,1,3
685093,0.9995,,,,,12.0,1.0,,1,1
700305,0.0005,,,,,5.0,7.0,,1,7
700305,0.0005,,,,,9.0,3.0,,1,3
700305,0.0005,,,,,11.0,1.0,,1,1
685073,0.9995,,,,,6.0,7.0,,1,7
685073,0.9995,,,,,10.0,3.0,,1,3
685073,0.9995,,,,,12.0,1.0,,1,1
697308,0.0005,,,,,0.0,7.0,,1,7
697308,0.0005,,,,,4.0,3.0,,1,3
697308,0.0005,,,,,6.0,1.0,,1,1
707116,0.0005,,,,,-4.0,7.0,,1,7
707116,0.0005,,,,,0.0,3.0,,1,3
707116,0.0005,,,,,2.0,1.0,,1,1
668949,0.501,,,,,15.0,7.0,,1,7
668949,0.501,,,,,19.0,3.0,,1,3
668949,0.501,,,,,21.0,1.0,,1,1
703023,0.25,,,,,-3.0,7.0,,1,7
703023,0.25,,,,,1.0,3.0,,1,3
703023,0.25,,,,,3.0,1.0,,1,1
715967,0.9995,,,,,-5.0,7.0,,1,7
715967,0.9995,,,,,-1.0,3.0,,1,3
715967,0.9995,,,,,1.0,1.0,,1,1
733095,0.9995,,,,,-6.0,7.0,,1,7
733095,0.9995,,,,,-2.0,3.0,,1,3
733095,0.9995,,,,,0.0,1.0,,1,1
715942,0.0005,,,,,-5.0,7.0,,1,7
715942,0.0005,,,,,-1.0,3.0,,1,3
715942,0.0005,,,,,1.0,1.0,,1,1
662097,0.0005,,,,,19.0,7.0,,1,7
662097,0.0005,,,,,23.0,3.0,,1,3
662097,0.0005,,,,,25.0,1.0,,1,1
709386,0.0005,,,,,-5.0,7.0,,1,7
709386,0.0005,,,,,-1.0,3.0,,1,3
709386,0.0005,,,,,1.0,1.0,,1,1
685137,0.9995,,,,,6.0,7.0,,1,7
685137,0.9995,,,,,10.0,3.0,,1,3
685137,0.9995,,,,,12.0,1.0,,1,1
715535,0.0005,,,,,-5.0,7.0,,1,7
715535,0.0005,,,,,-1.0,3.0,,1,3
715535,0.0005,,,,,1.0,1.0,,1,1
663778,0.0005,,,,,19.0,7.0,,1,7
663778,0.0005,,,,,23.0,3.0,,1,3
663778,0.0005,,,,,25.0,1.0,,1,1
685227,0.0005,,,,,6.0,7.0,,1,7
685227,0.0005,,,,,10.0,3.0,,1,3
685227,0.0005,,,,,12.0,1.0,,1,1
700150,0.0005,,,,,5.0,7.0,,1,7
700150,0.0005,,,,,9.0,3.0,,1,3
700150,0.0005,,,,,11.0,1.0,,1,1
700158,0.0005,,,,,5.0,7.0,,1,7
700158,0.0005,,,,,9.0,3.0,,1,3
700158,0.0005,,,,,11.0,1.0,,1,1
696467,0.0005,,,,,3.0,7.0,,1,7
696467,0.0005,,,,,7.0,3.0,,1,3
696467,0.0005,,,,,9.0,1.0,,1,1
728295,0.5,,,,,-6.0,7.0,,1,7
728295,0.5,,,,,-2.0,3.0,,1,3
728295,0.5,,,,,0.0,1.0,,1,1
697032,0.0005,,,,,0.0,7.0,,1,7
697032,0.0005,,,,,4.0,3.0,,1,3
697032,0.0005,,,,,6.0,1.0,,1,1
702082,0.0005,,,,,-1.0,7.0,,1,7
702082,0.0005,,,,,3.0,3.0,,1,3
702082,0.0005,,,,,5.0,1.0,,1,1
687635,0.9995,,,,,5.0,7.0,,1,7
687635,0.9995,,,,,9.0,3.0,,1,3
687635,0.9995,,,,,11.0,1.0,,1,1
697309,0.0005,,,,,0.0,7.0,,1,7
697309,0.0005,,,,,4.0,3.0,,1,3
697309,0.0005,,,,,6.0,1.0,,1,1
700144,0.0005,,,,,5.0,7.0,,1,7
700144,0.0005,,,,,9.0,3.0,,1,3
700144,0.0005,,,,,11.0,1.0,,1,1
663768,0.9995,,,,,19.0,7.0,,1,7
663768,0.9995,,,,,23.0,3.0,,1,3
663768,0.9995,,,,,25.0,1.0,,1,1
719313,0.0005,,,,,-5.0,7.0,,1,7
719313,0.0005,,,,,-1.0,3.0,,1,3
719313,0.0005,,,,,1.0,1.0,,1,1
721585,0.0005,,,,,-6.0,7.0,,1,7
721585,0.0005,,,,,-2.0,3.0,,1,3
721585,0.0005,,,,,0.0,1.0,,1,1
700326,0.0005,,,,,5.0,7.0,,1,7
700326,0.0005,,,,,9.0,3.0,,1,3
700326,0.0005,,,,,11.0,1.0,,1,1
746851,0.75,,,,,-7.0,7.0,,1,7
746851,0.75,,,,,-3.0,3.0,,1,3
746851,0.75,,,,,-1.0,1.0,,1,1
699211,0.9995,,,,,-2.0,7.0,,1,7
699211,0.9995,,,,,2.0,3.0,,1,3
699211,0.9995,,,,,4.0,1.0,,1,1
697318,0.0005,,,,,0.0,7.0,,1,7
697318,0.0005,,,,,4.0,3.0,,1,3
697318,0.0005,,,,,6.0,1.0,,1,1
685134,0.0005,,,,,6.0,7.0,,1,7
685134,0.0005,,,,,10.0,3.0,,1,3
685134,0.0005,,,,,12.0,1.0,,1,1
699165,0.9995,,,,,-1.0,7.0,,1,7
699165,0.9995,,,,,3.0,3.0,,1,3
699165,0.9995,,,,,5.0,1.0,,1,1
642533,0.9995,,,,,3.0,7.0,,1,7
642533,0.9995,,,,,7.0,3.0,,1,3
642533,0.9995,,,,,9.0,1.0,,1,1
685088,0.0005,,,,,6.0,7.0,,1,7
685088,0.0005,,,,,10.0,3.0,,1,3
685088,0.0005,,,,,12.0,1.0,,1,1
698437,0.0045,,,,,-1.0,7.0,,1,7
698437,0.0045,,,,,3.0,3.0,,1,3
698437,0.0045,,,,,5.0,1.0,,1,1
687633,0.0005,,,,,5.0,7.0,,1,7
687633,0.0005,,,,,9.0,3.0,,1,3
687633,0.0005,,,,,11.0,1.0,,1,1
657122,0.0005,,,,,25.0,7.0,,1,7
657122,0.0005,,,,,29.0,3.0,,1,3
657122,0.0005,,,,,31.0,1.0,,1,1
700310,0.0005,,,,,5.0,7.0,,1,7
700310,0.0005,,,,,9.0,3.0,,1,3
700310,0.0005,,,,,11.0,1.0,,1,1
731264,0.995,,,,,-6.0,7.0,,1,7
731264,0.995,,,,,-2.0,3.0,,1,3
731264,0.995,,,,,0.0,1.0,,1,1
734332,0.7565,,,,,-7.0,7.0,,1,7
734332,0.7565,,,,,-3.0,3.0,,1,3
734332,0.7565,,,,,-1.0,1.0,,1,1
697005,0.0015,,,,,0.0,7.0,,1,7
697005,0.0015,,,,,4.0,3.0,,1,3
697005,0.0015,,,,,6.0,1.0,,1,1
702081,0.9995,,,,,-1.0,7.0,,1,7
702081,0.9995,,,,,3.0,3.0,,1,3
702081,0.9995,,,,,5.0,1.0,,1,1
657249,0.0005,,,,,25.0,7.0,,1,7
657249,0.0005,,,,,29.0,3.0,,1,3
657249,0.0005,,,,,31.0,1.0,,1,1
700322,0.0005,,,,,5.0,7.0,,1,7
700322,0.0005,,,,,9.0,3.0,,1,3
700322,0.0005,,,,,11.0,1.0,,1,1
700307,0.0005,,,,,5.0,7.0,,1,7
700307,0.0005,,,,,9.0,3.0,,1,3
700307,0.0005,,,,,11.0,1.0,,1,1
709385,0.0005,,,,,-5.0,7.0,,1,7
709385,0.0005,,,,,-1.0,3.0,,1,3
709385,0.0005,,,,,1.0,1.0,,1,1
692556,0.0005,,,,,65.0,7.0,,1,7
692556,0.0005,,,,,69.0,3.0,,1,3
692556,0.0005,,,,,71.0,1.0,,1,1
700177,0.9995,,,,,5.0,7.0,,1,7
700177,0.9995,,,,,9.0,3.0,,1,3
700177,0.9995,,,,,11.0,1.0,,1,1
662094,0.14,,,,,19.0,7.0,,1,7
662094,0.14,,,,,23.0,3.0,,1,3
662094,0.14,,,,,25.0,1.0,,1,1
697332,0.9995,,,,,0.0,7.0,,1,7
697332,0.9995,,,,,4.0,3.0,,1,3
697332,0.9995,,,,,6.0,1.0,,1,1
735306,0.0005,,,,,-6.0,7.0,,1,7
735306,0.0005,,,,,-2.0,3.0,,1,3
735306,0.0005,,,,,0.0,1.0,,1,1
700423,0.0035,,,,,-2.0,7.0,,1,7
700423,0.0035,,,,,2.0,3.0,,1,3
700423,0.0035,,,,,4.0,1.0,,1,1
738037,0.0005,,,,,-6.0,7.0,,1,7
738037,0.0005,,,,,-2.0,3.0,,1,3
738037,0.0005,,,,,0.0,1.0,,1,1
685122,0.9995,,,,,6.0,7.0,,1,7
685122,0.9995,,,,,10.0,3.0,,1,3
685122,0.9995,,,,,12.0,1.0,,1,1
700321,0.0005,,,,,5.0,7.0,,1,7
700321,0.0005,,,,,9.0,3.0,,1,3
700321,0.0005,,,,,11.0,1.0,,1,1
746358,0.9995,,,,,-7.0,7.0,,1,7
746358,0.9995,,,,,-3.0,3.0,,1,3
746358,0.9995,,,,,-1.0,1.0,,1,1
657245,0.0005,,,,,25.0,7.0,,1,7
657245,0.0005,,,,,29.0,3.0,,1,3
657245,0.0005,,,,,31.0,1.0,,1,1
698517,0.9955,,,,,-1.0,7.0,,1,7
698517,0.9955,,,,,3.0,3.0,,1,3
698517,0.9955,,,,,5.0,1.0,,1,1
698680,0.0005,,,,,-1.0,7.0,,1,7
698680,0.0005,,,,,3.0,3.0,,1,3
698680,0.0005,,,,,5.0,1.0,,1,1
703014,0.25,,,,,-3.0,7.0,,1,7
703014,0.25,,,,,1.0,3.0,,1,3
703014,0.25,,,,,3.0,1.0,,1,1
733099,0.0005,,,,,-6.0,7.0,,1,7
733099,0.0005,,,,,-2.0,3.0,,1,3
733099,0.0005,,,,,0.0,1.0,,1,1
734924,0.0005,,,,,-6.0,7.0,,1,7
734924,0.0005,,,,,-2.0,3.0,,1,3
734924,0.0005,,,,,0.0,1.0,,1,1
709388,0.0005,,,,,-5.0,7.0,,1,7
709388,0.0005,,,,,-1.0,3.0,,1,3
709388,0.0005,,,,,1.0,1.0,,1,1
700317,0.0005,,,,,5.0,7.0,,1,7
700317,0.0005,,,,,9.0,3.0,,1,3
700317,0.0005,,,,,11.0,1.0,,1,1
697295,0.0005,,,,,0.0,7.0,,1,7
697295,0.0005,,,,,4.0,3.0,,1,3
697295,0.0005,,,,,6.0,1.0,,1,1
657132,0.0005,,,,,25.0,7.0,,1,7
657132,0.0005,,,,,29.0,3.0,,1,3
657132,0.0005,,,,,31.0,1.0,,1,1
716446,0.0005,,,,,-5.0,7.0,,1,7
716446,0.0005,,,,,-1.0,3.0,,1,3
716446,0.0005,,,,,1.0,1.0,,1,1
697330,0.9995,,,,,0.0,7.0,,1,7
697330,0.9995,,,,,4.0,3.0,,1,3
697330,0.9995,,,,,6.0,1.0,,1,1
663776,0.9995,,,,,19.0,7.0,,1,7
663776,0.9995,,,,,23.0,3.0,,1,3
663776,0.9995,,,,,25.0,1.0,,1,1
688781,0.9995,,,,,4.0,7.0,,1,7
688781,0.9995,,,,,8.0,3.0,,1,3
688781,0.9995,,,,,10.0,1.0,,1,1
657141,0.0005,,,,,25.0,7.0,,1,7
657141,0.0005,,,,,29.0,3.0,,1,3
657141,0.0005,,,,,31.0,1.0,,1,1
701459,0.9955,,,,,-2.0,7.0,,1,7
701459,0.9955,,,,,2.0,3.0,,1,3
701459,0.9955,,,,,4.0,1.0,,1,1
685132,0.0005,,,,,6.0,7.0,,1,7
685132,0.0005,,,,,10.0,3.0,,1,3
685132,0.0005,,,,,12.0,1.0,,1,1
685224,0.0005,,,,,6.0,7.0,,1,7
685224,0.0005,,,,,10.0,3.0,,1,3
685224,0.0005,,,,,12.0,1.0,,1,1
668950,0.0095,,,,,15.0,7.0,,1,7
668950,0.0095,,,,,19.0,3.0,,1,3
668950,0.0095,,,,,21.0,1.0,,1,1
703008,0.25,,,,,-3.0,7.0,,1,7
703008,0.25,,,,,1.0,3.0,,1,3
703008,0.25,,,,,3.0,1.0,,1,1
688771,0.9995,,,,,4.0,7.0,,1,7
688771,0.9995,,,,,8.0,3.0,,1,3
688771,0.9995,,,,,10.0,1.0,,1,1
697283,0.9995,,,,,0.0,7.0,,1,7
697283,0.9995,,,,,4.0,3.0,,1,3
697283,0.9995,,,,,6.0,1.0,,1,1
700327,0.0005,,,,,5.0,7.0,,1,7
700327,0.0005,,,,,9.0,3.0,,1,3
700327,0.0005,,,,,11.0,1.0,,1,1
663777,0.0005,,,,,19.0,7.0,,1,7
663777,0.0005,,,,,23.0,3.0,,1,3
663777,0.0005,,,,,25.0,1.0,,1,1
668957,0.4995,,,,,15.0,7.0,,1,7
668957,0.4995,,,,,19.0,3.0,,1,3
668957,0.4995,,,,,21.0,1.0,,1,1
733062,0.9995,,,,,-6.0,7.0,,1,7
733062,0.9995,,,,,-2.0,3.0,,1,3
733062,0.9995,,,,,0.0,1.0,,1,1
685069,0.9995,,,,,6.0,7.0,,1,7
685069,0.9995,,,,,10.0,3.0,,1,3
685069,0.9995,,,,,12.0,1.0,,1,1
700324,0.0005,,,,,5.0,7.0,,1,7
700324,0.0005,,,,,9.0,3.0,,1,3
700324,0.0005,,,,,11.0,1.0,,1,1
657212,0.0005,,,,,25.0,7.0,,1,7
657212,0.0005,,,,,29.0,3.0,,1,3
657212,0.0005,,,,,31.0,1.0,,1,1
668945,0.9995,,,,,15.0,7.0,,1,7
668945,0.9995,,,,,19.0,3.0,,1,3
668945,0.9995,,,,,21.0,1.0,,1,1
657108,0.0015,,,,,25.0,7.0,,1,7
657108,0.0015,,,,,29.0,3.0,,1,3
657108,0.0015,,,,,31.0,1.0,,1,1
709905,0.0005,,,,,-5.0,7.0,,1,7
709905,0.0005,,,,,-1.0,3.0,,1,3
709905,0.0005,,,,,1.0,1.0,,1,1
685086,0.9965,,,,,6.0,7.0,,1,7
685086,0.9965,,,,,10.0,3.0,,1,3
685086,0.9965,,,,,12.0,1.0,,1,1
697312,0.0005,,,,,0.0,7.0,,1,7
697312,0.0005,,,,,4.0,3.0,,1,3
697312,0.0005,,,,,6.0,1.0,,1,1
730398,0.0005,,,,,-6.0,7.0,,1,7
730398,0.0005,,,,,-2.0,3.0,,1,3
730398,0.0005,,,,,0.0,1.0,,1,1
697279,0.0005,,,,,0.0,7.0,,1,7
697279,0.0005,,,,,4.0,3.0,,1,3
697279,0.0005,,,,,6.0,1.0,,1,1
657142,0.0005,,,,,25.0,7.0,,1,7
657142,0.0005,,,,,29.0,3.0,,1,3
657142,0.0005,,,,,31.0,1.0,,1,1
688789,0.9995,,,,,4.0,7.0,,1,7
688789,0.9995,,,,,8.0,3.0,,1,3
688789,0.9995,,,,,10.0,1.0,,1,1
657206,0.002,,,,,25.0,7.0,,1,7
657206,0.002,,,,,29.0,3.0,,1,3
657206,0.002,,,,,31.0,1.0,,1,1
689590,0.9995,,,,,4.0,7.0,,1,7
689590,0.9995,,,,,8.0,3.0,,1,3
689590,0.9995,,,,,10.0,1.0,,1,1
715980,0.9995,,,,,-5.0,7.0,,1,7
715980,0.9995,,,,,-1.0,3.0,,1,3
715980,0.9995,,,,,1.0,1.0,,1,1
663779,0.9995,,,,,19.0,7.0,,1,7
663779,0.9995,,,,,23.0,3.0,,1,3
663779,0.9995,,,,,25.0,1.0,,1,1
702048,0.9995,,,,,-1.0,7.0,,1,7
702048,0.9995,,,,,3.0,3.0,,1,3
702048,0.9995,,,,,5.0,1.0,,1,1
688788,0.9995,,,,,4.0,7.0,,1,7
688788,0.9995,,,,,8.0,3.0,,1,3
688788,0.9995,,,,,10.0,1.0,,1,1
699108,0.996,,,,,-1.0,7.0,,1,7
699108,0.996,,,,,3.0,3.0,,1,3
699108,0.996,,,,,5.0,1.0,,1,1
697311,0.0005,,,,,0.0,7.0,,1,7
697311,0.0005,,,,,4.0,3.0,,1,3
697311,0.0005,,,,,6.0,1.0,,1,1
699187,0.9965,,,,,-1.0,7.0,,1,7
699187,0.9965,,,,,3.0,3.0,,1,3
699187,0.9965,,,,,5.0,1.0,,1,1
703004,0.75,,,,,-3.0,7.0,,1,7
703004,0.75,,,,,1.0,3.0,,1,3
703004,0.75,,,,,3.0,1.0,,1,1
657233,0.0005,,,,,25.0,7.0,,1,7
657233,0.0005,,,,,29.0,3.0,,1,3
657233,0.0005,,,,,31.0,1.0,,1,1
659915,0.0005,,,,,20.0,7.0,,1,7
659915,0.0005,,,,,24.0,3.0,,1,3
659915,0.0005,,,,,26.0,1.0,,1,1
662359,0.0005,,,,,19.0,7.0,,1,7
662359,0.0005,,,,,23.0,3.0,,1,3
662359,0.0005,,,,,25.0,1.0,,1,1
698709,0.9995,,,,,-1.0,7.0,,1,7
698709,0.9995,,,,,3.0,3.0,,1,3
698709,0.9995,,,,,5.0,1.0,,1,1
657135,0.001,,,,,25.0,7.0,,1,7
657135,0.001,,,,,29.0,3.0,,1,3
657135,0.001,,,,,31.0,1.0,,1,1
685147,0.9995,,,,,6.0,7.0,,1,7
685147,0.9995,,,,,10.0,3.0,,1,3
685147,0.9995,,,,,12.0,1.0,,1,1
705635,0.0005,,,,,-5.0,7.0,,1,7
705635,0.0005,,,,,-1.0,3.0,,1,3
705635,0.0005,,,,,1.0,1.0,,1,1
737500,0.2435,,,,,-7.0,7.0,,1,7
737500,0.2435,,,,,-3.0,3.0,,1,3
737500,0.2435,,,,,-1.0,1.0,,1,1
702999,0.75,,,,,-3.0,7.0,,1,7
702999,0.75,,,,,1.0,3.0,,1,3
702999,0.75,,,,,3.0,1.0,,1,1
657144,0.0005,,,,,25.0,7.0,,1,7
657144,0.0005,,,,,29.0,3.0,,1,3
657144,0.0005,,,,,31.0,1.0,,1,1
710421,0.9995,,,,,-5.0,7.0,,1,7
710421,0.9995,,,,,-1.0,3.0,,1,3
710421,0.9995,,,,,1.0,1.0,,1,1
700863,0.0005,,,,,-3.0,7.0,,1,7
700863,0.0005,,,,,1.0,3.0,,1,3
700863,0.0005,,,,,3.0,1.0,,1,1
685119,0.0005,,,,,6.0,7.0,,1,7
685119,0.0005,,,,,10.0,3.0,,1,3
685119,0.0005,,,,,12.0,1.0,,1,1
735305,0.0005,,,,,-6.0,7.0,,1,7
735305,0.0005,,,,,-2.0,3.0,,1,3
735305,0.0005,,,,,0.0,1.0,,1,1
663786,0.9995,,,,,19.0,7.0,,1,7
663786,0.9995,,,,,23.0,3.0,,1,3
663786,0.9995,,,,,25.0,1.0,,1,1
715976,0.0005,,,,,-5.0,7.0,,1,7
715976,0.0005,,,,,-1.0,3.0,,1,3
715976,0.0005,,,,,1.0,1.0,,1,1
657145,0.0005,,,,,25.0,7.0,,1,7
657145,0.0005,,,,,29.0,3.0,,1,3
657145,0.0005,,,,,31.0,1.0,,1,1
715546,0.0005,,,,,-5.0,7.0,,1,7
715546,0.0005,,,,,-1.0,3.0,,1,3
715546,0.0005,,,,,1.0,1.0,,1,1
697321,0.9995,,,,,0.0,7.0,,1,7
697321,0.9995,,,,,4.0,3.0,,1,3
697321,0.9995,,,,,6.0,1.0,,1,1
685083,0.003,,,,,6.0,7.0,,1,7
685083,0.003,,,,,10.0,3.0,,1,3
685083,0.003,,,,,12.0,1.0,,1,1
742234,0.505,,,,,-6.0,7.0,,1,7
742234,0.505,,,,,-2.0,3.0,,1,3
742234,0.505,,,,,0.0,1.0,,1,1
703095,0.0005,,,,,-11.0,7.0,,1,7
703095,0.0005,,,,,-7.0,3.0,,1,3
703095,0.0005,,,,,-5.0,1.0,,1,1
685080,0.0005,,,,,6.0,7.0,,1,7
685080,0.0005,,,,,10.0,3.0,,1,3
685080,0.0005,,,,,12.0,1.0,,1,1
689911,0.9995,,,,,4.0,7.0,,1,7
689911,0.9995,,,,,8.0,3.0,,1,3
689911,0.9995,,,,,10.0,1.0,,1,1
710414,0.9995,,,,,-5.0,7.0,,1,7
710414,0.9995,,,,,-1.0,3.0,,1,3
710414,0.9995,,,,,1.0,1.0,,1,1
657143,0.0005,,,,,25.0,7.0,,1,7
657143,0.0005,,,,,29.0,3.0,,1,3
657143,0.0005,,,,,31.0,1.0,,1,1
685092,0.9995,,,,,6.0,7.0,,1,7
685092,0.9995,,,,,10.0,3.0,,1,3
685092,0.9995,,,,,12.0,1.0,,1,1
657205,0.001,,,,,25.0,7.0,,1,7
657205,0.001,,,,,29.0,3.0,,1,3
657205,0.001,,,,,31.0,1.0,,1,1
709377,0.0005,,,,,-5.0,7.0,,1,7
709377,0.0005,,,,,-1.0,3.0,,1,3
